# Id,#Class
1230,1
1231,1
1232,1
1233,0
1234,0
1235,1
1236,1
1237,0
1238,0
1239,1
1240,1
1241,0
1242,0
1243,0
1244,1
1245,0
1246,0
1247,0
1248,1
1249,1
1250,0
1251,0
1252,1
1253,1
1254,1
1255,1
1256,0
1257,0
1258,1
1259,1
1260,0
1261,0
1262,1
1263,1
1264,1
1265,1
1266,1
1267,0
1268,1
1269,0
1270,0
1271,0
1272,0
1273,1
1274,1
1275,0
1276,1
1277,0
1278,1
1279,0
1280,1
1281,1
1282,0
1283,0
1284,0
1285,0
1286,1
1287,0
1288,1
1289,0
1290,0
1291,1
1292,1
1293,0
1294,1
1295,1
1296,1
1297,1
1298,0
1299,1
1300,0
1301,1
1302,1
1303,0
1304,0
1305,0
1306,1
1307,1
1308,0
1309,0
1310,0
1311,0
1312,0
1313,1
1314,1
1315,1
1316,1
1317,0
1318,1
1319,1
1320,0
1321,1
1322,1
1323,0
1324,1
1325,1
1326,0
1327,0
1328,0
1329,1
1330,1
1331,1
1332,1
1333,0
1334,1
1335,0
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,1
1350,1
1351,1
1352,1
1353,0
1354,1
1355,0
1356,1
1357,0
1358,0
1359,0
1360,0
1361,1
1362,1
1363,1
1364,1
1365,0
1366,0
1367,1
1368,0
1369,1
1370,1
1371,1
1372,1
1373,0
1374,1
1375,1
1376,1
1377,1
1378,0
1379,0
1380,0
1381,1
1382,1
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,0
1399,1
1400,1
1401,0
1402,0
1403,1
1404,1
1405,1
1406,1
1407,1
1408,0
1409,0
1410,1
1411,1
1412,0
1413,1
1414,0
1415,1
1416,0
1417,1
1418,1
1419,0
1420,1
1421,1
1422,0
1423,0
1424,1
1425,1
1426,1
1427,1
1428,0
1429,0
1430,1
1431,1
1432,0
1433,0
1434,1
1435,1
1436,1
1437,0
1438,0
1439,1
1440,0
1441,0
1442,1
1443,0
1444,1
1445,1
1446,1
1447,0
1448,0
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,0
1460,0
1461,0
1462,0
1463,1
1464,0
1465,1
1466,0
1467,1
1468,1
1469,0
1470,1
1471,0
1472,1
1473,0
1474,0
1475,1
1476,1
1477,0
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,0
1485,0
1486,0
1487,1
1488,1
1489,0
1490,0
1491,1
1492,0
1493,1
1494,0
1495,0
1496,1
1497,0
1498,1
1499,0
1500,1
1501,1
1502,1
1503,1
1504,0
1505,0
1506,0
1507,0
1508,1
1509,0
1510,0
1511,0
1512,1
1513,0
1514,0
1515,0
1516,1
1517,1
1518,1
1519,0
1520,1
1521,0
1522,0
1523,1
1524,0
1525,0
1526,0
1527,0
1528,0
1529,1
1530,0
1531,0
1532,1
1533,0
1534,1
1535,0
1536,1
1537,1
1538,1
1539,0
1540,0
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,0
1549,1
1550,0
1551,0
1552,0
1553,0
1554,0
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,0
1562,1
1563,1
1564,1
1565,1
1566,0
1567,0
1568,1
1569,1
1570,0
1571,1
1572,0
1573,1
1574,1
1575,1
1576,0
1577,1
1578,0
1579,1
1580,0
1581,1
1582,0
1583,1
1584,1
1585,1
1586,1
1587,0
1588,1
1589,0
1590,1
1591,0
1592,0
1593,0
1594,0
1595,1
1596,0
1597,1
1598,1
1599,1
1600,0
1601,1
1602,1
1603,1
1604,1
1605,0
1606,1
1607,1
1608,1
1609,1
1610,0
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,0
1623,0
1624,0
1625,1
1626,0
1627,1
1628,0
1629,1
1630,0
1631,1
1632,1
1633,0
1634,0
1635,0
1636,0
1637,0
1638,1
1639,0
1640,0
1641,1
1642,0
1643,1
1644,1
1645,0
1646,1
1647,1
1648,0
1649,1
1650,1
1651,0
1652,1
1653,0
1654,1
1655,0
1656,1
1657,1
1658,0
1659,1
1660,1
1661,0
1662,1
1663,0
1664,1
1665,0
1666,1
1667,0
1668,1
1669,1
1670,0
1671,0
1672,1
1673,0
1674,0
1675,0
1676,1
1677,0
1678,0
1679,1
1680,1
1681,1
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,1
1689,0
1690,1
1691,1
1692,1
1693,0
1694,0
1695,1
1696,0
1697,1
1698,1
1699,1
1700,1
1701,1
1702,0
1703,0
1704,0
1705,1
1706,1
1707,0
1708,1
1709,1
1710,0
1711,0
1712,0
1713,1
1714,0
1715,1
1716,1
1717,0
1718,0
1719,0
1720,1
1721,1
1722,0
1723,0
1724,1
1725,0
1726,0
1727,1
1728,1
1729,0
1730,1
1731,0
1732,1
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,1
1740,1
1741,0
1742,1
1743,1
1744,0
1745,1
1746,1
1747,0
1748,0
1749,1
1750,1
1751,0
1752,1
1753,1
1754,0
1755,0
1756,1
1757,1
1758,0
1759,0
1760,0
1761,0
1762,0
1763,1
1764,1
1765,0
1766,1
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,1
1776,0
1777,0
1778,0
1779,1
1780,0
1781,1
1782,1
1783,1
1784,1
1785,0
1786,0
1787,1
1788,0
1789,1
1790,1
1791,1
1792,0
1793,0
1794,0
1795,1
1796,0
1797,1
1798,0
1799,0
1800,0
1801,1
1802,0
1803,0
1804,0
1805,0
1806,1
1807,0
1808,0
1809,1
1810,1
1811,1
1812,1
1813,1
1814,0
1815,0
1816,1
1817,1
1818,0
1819,1
1820,0
1821,0
1822,1
1823,1
1824,0
1825,1
1826,0
1827,1
1828,0
1829,0
1830,0
1831,1
1832,1
1833,1
1834,0
1835,0
1836,1
1837,1
1838,0
1839,1
1840,1
1841,0
1842,1
1843,1
1844,1
1845,0
1846,0
1847,1
1848,1
1849,1
1850,0
1851,0
1852,1
1853,0
1854,0
1855,0
1856,1
1857,0
1858,0
1859,0
1860,1
1861,1
1862,0
1863,1
1864,0
1865,0
1866,0
1867,1
1868,0
1869,1
1870,1
1871,1
1872,0
1873,0
1874,0
1875,1
1876,0
1877,1
1878,1
1879,1
1880,1
1881,0
1882,1
1883,0
1884,0
1885,0
1886,1
1887,1
1888,0
1889,0
1890,0
1891,1
1892,1
1893,0
1894,0
1895,1
1896,0
1897,1
1898,0
1899,1
1900,0
1901,1
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,1
1909,1
1910,0
1911,0
1912,1
1913,0
1914,1
1915,1
1916,1
1917,0
1918,1
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,1
1926,1
1927,1
1928,1
1929,0
1930,1
1931,1
1932,0
1933,1
1934,1
1935,0
1936,0
1937,1
1938,1
1939,0
1940,0
1941,1
1942,1
1943,0
1944,1
1945,0
1946,0
1947,1
1948,1
1949,0
1950,1
1951,0
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,1
1960,0
1961,1
1962,1
1963,1
1964,0
1965,0
1966,1
1967,1
1968,1
1969,1
1970,0
1971,0
1972,1
1973,1
1974,1
1975,0
1976,0
1977,0
1978,1
1979,0
1980,1
1981,1
1982,0
1983,0
1984,1
1985,0
1986,1
1987,1
1988,1
1989,1
1990,0
1991,1
1992,0
1993,0
1994,0
1995,1
1996,1
1997,0
1998,0
1999,0
2000,1
2001,0
2002,1
2003,0
2004,0
2005,1
2006,0
2007,1
2008,0
2009,0
2010,1
2011,1
2012,1
2013,0
2014,0
2015,0
2016,1
2017,0
2018,1
2019,0
2020,0
2021,1
2022,0
2023,0
2024,1
2025,1
2026,1
2027,1
2028,0
2029,1
2030,0
2031,1
2032,1
2033,0
2034,1
2035,0
2036,0
2037,1
2038,0
2039,0
2040,1
2041,0
2042,1
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,1
2050,1
2051,0
2052,0
2053,1
2054,0
2055,1
2056,1
2057,0
2058,0
2059,1
2060,1
2061,1
2062,0
2063,0
2064,1
2065,0
2066,0
2067,1
2068,0
2069,1
2070,0
2071,1
2072,1
2073,0
2074,0
2075,1
2076,0
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0
2083,0
2084,1
2085,0
2086,0
2087,0
2088,1
2089,1
2090,0
2091,1
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,1
2101,0
2102,1
2103,0
2104,0
2105,1
2106,0
2107,1
2108,0
2109,0
2110,1
2111,1
2112,1
2113,0
2114,0
2115,1
2116,0
2117,1
2118,1
2119,1
2120,0
2121,0
2122,0
2123,1
2124,0
2125,0
2126,0
2127,1
2128,0
2129,0
2130,0
2131,1
2132,1
2133,0
2134,0
2135,0
2136,0
2137,0
2138,1
2139,1
2140,1
2141,0
2142,1
2143,1
2144,0
2145,1
2146,1
2147,1
2148,1
2149,1
2150,0
2151,0
2152,0
2153,1
2154,0
2155,0
2156,1
2157,0
2158,0
2159,0
2160,0
2161,0
2162,1
2163,0
2164,1
2165,0
2166,0
2167,0
2168,1
2169,1
2170,1
2171,0
2172,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,0
2180,0
2181,0
2182,0
2183,0
2184,1
2185,0
2186,0
2187,0
2188,1
2189,0
2190,0
2191,1
2192,1
2193,1
2194,0
2195,0
2196,0
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,1
2207,0
2208,0
2209,1
2210,0
2211,0
2212,1
2213,0
2214,0
2215,1
2216,1
2217,0
2218,1
2219,1
2220,0
2221,0
2222,0
2223,1
2224,1
2225,0
2226,1
2227,1
2228,1
2229,1
2230,0
2231,0
2232,0
2233,1
2234,0
2235,1
2236,1
2237,0
2238,1
2239,1
2240,1
2241,0
2242,1
2243,1
2244,0
2245,0
2246,1
2247,0
2248,0
2249,1
2250,0
2251,1
2252,0
2253,0
2254,1
2255,1
2256,1
2257,1
2258,1
2259,0
2260,0
2261,0
2262,1
2263,1
2264,0
2265,0
2266,0
2267,1
2268,1
2269,1
2270,1
2271,0
2272,0
2273,0
2274,1
2275,0
2276,1
2277,1
2278,1
2279,0
2280,0
2281,0
2282,0
2283,0
2284,1
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,1
2292,0
2293,1
2294,1
2295,0
2296,1
2297,0
2298,1
2299,0
2300,1
2301,1
2302,1
2303,0
2304,1
2305,0
2306,1
2307,1
2308,0
2309,1
2310,0
2311,0
2312,1
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,1
2321,0
2322,1
2323,1
2324,0
2325,0
2326,1
2327,0
2328,0
2329,1
2330,1
2331,0
2332,1
2333,1
2334,1
2335,0
2336,0
2337,1
2338,1
2339,0
2340,1
2341,1
2342,1
2343,0
2344,0
2345,1
2346,0
2347,0
2348,0
2349,1
2350,0
2351,1
2352,1
2353,0
2354,0
2355,1
2356,1
2357,1
2358,0
2359,1
2360,0
2361,1
2362,1
2363,1
2364,1
2365,1
2366,0
2367,1
2368,0
2369,1
2370,0
2371,1
2372,1
2373,1
2374,1
2375,1
2376,0
2377,0
2378,1
2379,1
2380,0
2381,1
2382,1
2383,0
2384,1
2385,1
2386,0
2387,1
2388,1
2389,0
2390,1
2391,0
2392,0
2393,0
2394,1
2395,1
2396,0
2397,0
2398,0
2399,1
2400,1
2401,0
2402,0
2403,0
2404,1
2405,0
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,0
2413,1
2414,0
2415,1
2416,1
2417,0
2418,0
2419,1
2420,0
2421,0
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,0
2429,1
2430,0
2431,0
2432,0
2433,1
2434,1
2435,0
2436,0
2437,0
2438,1
2439,0
2440,1
2441,0
2442,1
2443,1
2444,0
2445,1
2446,1
2447,0
2448,0
2449,1
2450,1
2451,0
2452,0
2453,1
2454,0
2455,1
2456,1
2457,0
2458,1
2459,1
2460,0
2461,1
2462,1
2463,1
2464,1
2465,1
2466,1
2467,0
2468,1
2469,1
2470,0
2471,0
2472,1
2473,0
2474,1
2475,0
2476,1
2477,1
2478,0
2479,1
2480,0
2481,1
2482,0
2483,0
2484,1
2485,0
2486,1
2487,1
2488,0
2489,0
2490,0
2491,1
2492,0
2493,0
2494,0
2495,1
2496,1
2497,0
2498,0
2499,1
2500,1
2501,1
2502,0
2503,0
2504,0
2505,1
2506,0
2507,1
2508,1
2509,1
2510,0
2511,0
2512,1
2513,0
2514,0
2515,0
2516,1
2517,0
2518,0
2519,1
2520,1
2521,0
2522,0
2523,0
2524,1
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,1
2537,0
2538,1
2539,0
2540,1
2541,1
2542,1
2543,1
2544,1
2545,0
2546,0
2547,0
2548,0
2549,1
2550,0
2551,1
2552,1
2553,1
2554,1
2555,1
2556,0
2557,0
2558,0
2559,1
2560,1
2561,0
2562,0
2563,1
2564,1
2565,0
2566,1
2567,0
2568,0
2569,0
2570,1
2571,1
2572,1
2573,1
2574,0
2575,0
2576,1
2577,1
2578,0
2579,1
2580,0
2581,0
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,0
2589,0
2590,1
2591,1
2592,1
2593,1
2594,1
2595,0
2596,1
2597,0
2598,0
2599,1
2600,1
2601,0
2602,1
2603,0
2604,0
2605,1
2606,1
2607,1
2608,1
2609,1
2610,0
2611,1
2612,0
2613,0
2614,1
2615,0
2616,1
2617,1
2618,1
2619,1
2620,0
2621,1
2622,0
2623,0
2624,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,0
2631,1
2632,0
2633,1
2634,1
2635,0
2636,1
2637,1
2638,1
2639,1
2640,1
2641,0
2642,0
2643,0
2644,0
2645,0
2646,1
2647,1
2648,1
2649,0
2650,0
2651,0
2652,1
2653,0
2654,1
2655,0
2656,1
2657,0
2658,0
2659,0
2660,0
2661,1
2662,1
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,1
2670,1
2671,1
2672,1
2673,0
2674,1
2675,1
2676,0
2677,0
2678,0
2679,1
2680,0
2681,0
2682,1
2683,1
2684,0
2685,0
2686,1
2687,1
2688,0
2689,1
2690,1
2691,1
2692,1
2693,0
2694,1
2695,1
2696,0
2697,0
2698,1
2699,1
2700,1
2701,0
2702,1
2703,0
2704,0
2705,1
2706,0
2707,1
2708,1
2709,0
2710,1
2711,0
2712,1
2713,0
2714,0
2715,0
2716,1
2717,0
2718,1
2719,1
2720,0
2721,1
2722,0
2723,0
2724,1
2725,1
2726,1
2727,0
2728,1
2729,1
2730,1
2731,1
2732,1
2733,1
2734,0
2735,1
2736,0
2737,0
2738,1
2739,0
2740,1
2741,1
2742,0
2743,1
2744,0
2745,1
2746,1
2747,0
2748,1
2749,0
2750,1
2751,0
2752,0
2753,1
2754,0
2755,1
2756,1
2757,1
2758,1
2759,0
2760,0
2761,0
2762,0
2763,1
2764,1
2765,1
2766,0
2767,1
2768,0
2769,1
2770,1
2771,0
2772,1
2773,0
2774,0
2775,1
2776,1
2777,0
2778,0
2779,0
2780,1
2781,0
2782,0
2783,0
2784,1
2785,1
2786,1
2787,1
2788,0
2789,1
2790,1
2791,0
2792,1
2793,1
2794,0
2795,0
2796,1
2797,0
2798,1
2799,0
2800,1
2801,0
2802,0
2803,0
2804,1
2805,1
2806,0
2807,1
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,0
2815,1
2816,1
2817,1
2818,1
2819,1
2820,0
2821,1
2822,0
2823,0
2824,0
2825,1
2826,0
2827,0
2828,0
2829,1
2830,0
2831,0
2832,1
2833,1
2834,1
2835,1
2836,0
2837,0
2838,1
2839,1
2840,0
2841,0
2842,1
2843,1
2844,1
2845,1
2846,0
2847,0
2848,1
2849,1
2850,0
2851,1
2852,1
2853,1
2854,0
2855,0
2856,1
2857,0
2858,0
2859,1
2860,1
2861,0
2862,1
2863,1
2864,0
2865,0
2866,1
2867,1
2868,1
2869,0
2870,0
2871,0
2872,1
2873,1
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,1
2881,0
2882,1
2883,1
2884,0
2885,0
2886,0
2887,1
2888,0
2889,1
2890,1
2891,1
2892,1
2893,0
2894,0
2895,1
2896,1
2897,0
2898,1
2899,0
2900,1
2901,1
2902,0
2903,0
2904,0
2905,0
2906,1
2907,0
2908,0
2909,0
2910,1
2911,0
2912,1
2913,1
2914,1
2915,1
2916,1
2917,0
2918,1
2919,0
2920,1
2921,0
2922,1
2923,1
2924,0
2925,0
2926,0
2927,1
2928,1
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,1
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,1
2943,0
2944,1
2945,0
2946,0
2947,0
2948,1
2949,0
2950,0
2951,1
2952,0
2953,0
2954,0
2955,0
2956,1
2957,1
2958,1
2959,0
2960,1
2961,1
2962,0
2963,1
2964,1
2965,0
2966,1
2967,1
2968,1
2969,1
2970,0
2971,1
2972,0
2973,0
2974,0
2975,1
2976,1
2977,1
2978,0
2979,1
2980,0
2981,1
2982,1
2983,0
2984,0
2985,0
2986,1
2987,0
2988,0
2989,0
2990,1
2991,1
2992,0
2993,1
2994,0
2995,0
