# Id,#Class
812,0
813,1
814,0
815,1
816,0
817,0
818,1
819,1
820,0
821,0
822,1
823,1
824,0
825,1
826,0
827,0
828,0
829,0
830,0
831,1
832,0
833,1
834,0
835,0
836,1
837,0
838,1
839,1
840,0
841,0
842,0
843,0
844,1
845,0
846,0
847,0
848,0
849,1
850,0
851,0
852,1
853,0
854,1
855,1
856,0
857,1
858,1
859,1
860,1
861,0
862,0
863,1
864,1
865,0
866,0
867,1
868,1
869,0
870,1
871,1
872,1
873,1
874,1
875,0
876,1
877,0
878,1
879,0
880,1
881,0
882,1
883,0
884,1
885,1
886,1
887,1
888,0
889,1
890,1
891,0
892,0
893,1
894,1
895,1
896,0
897,0
898,1
899,0
900,0
901,0
902,1
903,1
904,0
905,1
906,1
907,0
908,0
909,1
910,1
911,0
912,1
913,1
914,0
915,0
916,0
917,1
918,1
919,0
920,1
921,1
922,1
923,0
924,1
925,1
926,1
927,0
928,1
929,0
930,1
931,1
932,1
933,1
934,1
935,0
936,0
937,0
938,1
939,0
940,1
941,0
942,0
943,1
944,1
945,0
946,1
947,0
948,0
949,0
950,1
951,0
952,0
953,1
954,0
955,1
956,0
957,0
958,0
959,0
960,0
961,0
962,1
963,0
964,1
965,1
966,0
967,1
968,0
969,1
970,1
971,1
972,0
973,0
974,0
975,0
976,0
977,1
978,1
979,1
980,0
981,0
982,0
983,0
984,1
985,0
986,1
987,1
988,1
989,0
990,0
991,1
992,1
993,0
994,1
995,0
996,0
997,0
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,0
1009,0
1010,0
1011,0
1012,0
1013,1
1014,1
1015,1
1016,1
1017,0
1018,1
1019,1
1020,1
1021,1
1022,1
1023,0
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,0
1031,1
1032,0
1033,0
1034,1
1035,0
1036,1
1037,0
1038,1
1039,1
1040,0
1041,1
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,1
1049,1
1050,1
1051,0
1052,0
1053,1
1054,1
1055,1
1056,1
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,1
1064,0
1065,0
1066,1
1067,1
1068,0
1069,1
1070,1
1071,1
1072,0
1073,1
1074,1
1075,1
1076,0
1077,0
1078,1
1079,1
1080,0
1081,1
1082,1
1083,0
1084,0
1085,1
1086,0
1087,0
1088,0
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,0
1098,0
1099,0
1100,0
1101,1
1102,1
1103,0
1104,0
1105,0
1106,1
1107,0
1108,1
1109,0
1110,1
1111,0
1112,0
1113,0
1114,1
1115,1
1116,1
1117,0
1118,1
1119,0
1120,0
1121,1
1122,0
1123,0
1124,1
1125,1
1126,0
1127,1
1128,1
1129,0
1130,0
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,0
1139,1
1140,0
1141,1
1142,1
1143,1
1144,1
1145,0
1146,0
1147,1
1148,0
1149,1
1150,0
1151,1
1152,1
1153,0
1154,1
1155,1
1156,1
1157,0
1158,1
1159,1
1160,0
1161,0
1162,0
1163,1
1164,0
1165,1
1166,1
1167,0
1168,1
1169,1
1170,0
1171,0
1172,0
1173,0
1174,0
1175,1
1176,1
1177,0
1178,0
1179,1
1180,0
1181,0
1182,1
1183,0
1184,1
1185,1
1186,0
1187,0
1188,1
1189,1
1190,0
1191,1
1192,1
1193,0
1194,1
1195,1
1196,0
1197,0
1198,1
1199,0
1200,0
1201,0
1202,0
1203,0
1204,1
1205,1
1206,1
1207,0
1208,0
1209,0
1210,0
1211,0
1212,1
1213,1
1214,1
1215,1
1216,0
1217,1
1218,0
1219,1
1220,1
1221,0
1222,0
1223,1
1224,1
1225,0
1226,0
1227,1
1228,0
1229,0
1230,1
1231,1
1232,0
1233,0
1234,0
1235,1
1236,0
1237,0
1238,1
1239,1
1240,1
1241,0
1242,1
1243,0
1244,1
1245,1
1246,0
1247,1
1248,1
1249,0
1250,1
1251,0
1252,0
1253,1
1254,0
1255,1
1256,0
1257,1
1258,1
1259,0
1260,1
1261,1
1262,0
1263,1
1264,1
1265,0
1266,0
1267,1
1268,1
1269,0
1270,0
1271,0
1272,0
1273,1
1274,0
1275,1
1276,1
1277,1
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,0
1288,1
1289,0
1290,0
1291,1
1292,0
1293,1
1294,0
1295,0
1296,1
1297,1
1298,0
1299,1
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,1
1308,0
1309,0
1310,1
1311,0
1312,1
1313,0
1314,1
1315,1
1316,0
1317,1
1318,0
1319,0
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,0
1329,1
1330,1
1331,0
1332,1
1333,1
1334,0
1335,1
1336,0
1337,0
1338,0
1339,0
1340,1
1341,1
1342,0
1343,1
1344,1
1345,0
1346,1
1347,0
1348,1
1349,1
1350,1
1351,0
1352,1
1353,0
1354,0
1355,1
1356,1
1357,0
1358,0
1359,0
1360,1
1361,0
1362,0
1363,0
1364,0
1365,1
1366,1
1367,1
1368,1
1369,1
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,1
1378,1
1379,0
1380,1
1381,1
1382,1
1383,0
1384,1
1385,1
1386,0
1387,0
1388,1
1389,0
1390,0
1391,0
1392,1
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,1
1400,0
1401,1
1402,0
1403,1
1404,1
1405,1
1406,1
1407,0
1408,1
1409,0
1410,0
1411,1
1412,1
1413,0
1414,0
1415,0
1416,1
1417,0
1418,0
1419,1
1420,1
1421,0
1422,1
1423,0
1424,0
1425,0
1426,1
1427,0
1428,1
1429,1
1430,1
1431,1
1432,1
1433,0
1434,1
1435,1
1436,1
1437,0
1438,1
1439,1
1440,0
1441,1
1442,0
1443,0
1444,1
1445,0
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,0
1453,1
1454,0
1455,0
1456,0
1457,1
1458,1
1459,0
1460,0
1461,1
1462,0
1463,1
1464,0
1465,0
1466,0
1467,1
1468,0
1469,0
1470,0
1471,1
1472,1
1473,1
1474,0
1475,1
1476,0
1477,0
1478,1
1479,0
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,0
1487,1
1488,0
1489,1
1490,0
1491,1
1492,1
1493,0
1494,1
1495,0
1496,1
1497,0
1498,0
1499,0
1500,1
1501,1
1502,1
1503,0
1504,0
1505,0
1506,1
1507,1
1508,0
1509,0
1510,0
1511,1
1512,0
1513,1
1514,0
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,0
1523,1
1524,1
1525,1
1526,0
1527,0
1528,0
1529,0
1530,1
1531,1
1532,0
1533,1
1534,1
1535,0
1536,0
1537,0
1538,1
1539,0
1540,0
1541,1
1542,1
1543,0
1544,0
1545,0
1546,0
1547,1
1548,0
1549,1
1550,1
1551,1
1552,1
1553,1
1554,0
1555,1
1556,1
1557,0
1558,1
1559,1
1560,0
1561,0
1562,1
1563,0
1564,1
1565,0
1566,1
1567,0
1568,1
1569,1
1570,1
1571,0
1572,1
1573,1
1574,0
1575,0
1576,1
1577,0
1578,1
1579,0
1580,0
1581,1
1582,1
1583,1
1584,1
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,0
1592,0
1593,1
1594,1
1595,1
1596,0
1597,0
1598,1
1599,1
1600,1
1601,1
1602,1
1603,0
1604,0
1605,1
1606,1
1607,1
1608,1
1609,1
1610,0
1611,0
1612,0
1613,1
1614,1
1615,1
1616,0
1617,1
1618,0
1619,1
1620,1
1621,0
1622,1
1623,0
1624,0
1625,1
1626,1
1627,0
1628,0
1629,1
1630,0
1631,0
1632,1
1633,0
1634,0
1635,0
1636,1
1637,0
1638,0
1639,0
1640,0
1641,0
1642,1
1643,0
1644,1
1645,0
1646,0
1647,0
1648,1
1649,1
1650,0
1651,1
1652,1
1653,0
1654,0
1655,0
1656,0
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,0
1665,0
1666,0
1667,1
1668,0
1669,0
1670,1
1671,0
1672,1
1673,1
1674,0
1675,1
1676,1
1677,0
1678,0
1679,0
1680,0
1681,1
1682,0
1683,0
1684,0
1685,1
1686,1
1687,0
1688,0
1689,1
1690,0
1691,1
1692,0
1693,1
1694,1
1695,0
1696,1
1697,1
1698,0
1699,0
1700,0
1701,1
1702,1
1703,1
1704,0
1705,0
1706,1
1707,1
1708,0
1709,1
1710,1
1711,1
1712,0
1713,1
1714,1
1715,0
1716,0
1717,0
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,0
1725,0
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,0
1734,1
1735,0
1736,1
1737,1
1738,1
1739,0
1740,0
1741,0
1742,0
1743,1
1744,0
1745,1
1746,0
1747,0
1748,0
1749,0
1750,0
1751,1
1752,0
1753,0
1754,1
1755,0
1756,1
1757,0
1758,1
1759,0
1760,1
1761,0
1762,0
1763,1
1764,1
1765,0
1766,1
1767,0
1768,0
1769,0
1770,1
1771,1
1772,1
1773,1
1774,0
1775,0
1776,0
1777,0
1778,1
1779,0
1780,0
1781,0
1782,1
1783,0
1784,1
1785,0
1786,1
1787,1
1788,0
1789,0
1790,0
1791,0
1792,0
1793,1
1794,0
1795,0
1796,0
1797,1
1798,0
1799,0
1800,1
1801,0
1802,1
1803,0
1804,0
1805,1
1806,0
1807,1
1808,1
1809,0
1810,1
1811,0
1812,1
1813,0
1814,1
1815,1
1816,0
1817,1
1818,1
1819,1
1820,0
1821,1
1822,0
1823,0
1824,1
1825,1
1826,0
1827,1
1828,1
1829,1
1830,1
1831,0
1832,0
1833,0
1834,1
1835,1
1836,0
1837,1
1838,0
1839,1
1840,0
1841,1
1842,0
1843,0
1844,1
1845,0
1846,1
1847,0
1848,0
1849,1
1850,1
1851,1
1852,0
1853,0
1854,1
1855,1
1856,0
1857,1
1858,1
1859,0
1860,0
1861,0
1862,0
1863,1
1864,0
1865,0
1866,1
1867,1
1868,0
1869,1
1870,0
1871,0
1872,0
1873,1
1874,1
1875,0
1876,1
1877,1
1878,1
1879,1
1880,1
1881,0
1882,0
1883,0
1884,0
1885,1
1886,0
1887,1
1888,1
1889,1
1890,1
1891,1
1892,0
1893,0
1894,0
1895,0
1896,1
1897,1
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,1
1905,1
1906,1
1907,0
1908,1
1909,0
1910,1
1911,1
1912,1
1913,0
1914,0
1915,0
1916,0
1917,0
1918,1
1919,0
1920,1
1921,1
1922,1
1923,1
1924,0
1925,1
1926,1
1927,1
1928,1
1929,0
1930,1
1931,0
1932,0
1933,1
1934,0
1935,1
1936,1
1937,0
1938,0
1939,0
1940,1
1941,1
1942,0
1943,1
1944,0
1945,1
1946,1
1947,1
1948,0
1949,1
1950,0
1951,0
1952,0
1953,1
1954,1
1955,0
1956,1
1957,1
1958,1
1959,1
1960,0
1961,0
1962,1
1963,0
1964,0
1965,0
1966,0
1967,0
1968,1
1969,1
1970,0
1971,0
1972,1
1973,0
1974,0
1975,0
1976,1
1977,1
1978,1
1979,1
1980,1
1981,0
1982,1
1983,1
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,1
1991,1
1992,1
1993,0
1994,0
1995,0
1996,0
1997,0
1998,1
1999,0
2000,1
2001,1
2002,1
2003,0
2004,1
2005,1
2006,0
2007,0
2008,1
2009,0
2010,1
2011,1
2012,0
2013,0
2014,1
2015,0
2016,0
2017,1
2018,1
2019,0
2020,1
2021,1
2022,0
2023,1
2024,1
2025,1
2026,1
2027,1
2028,0
2029,1
2030,0
2031,1
2032,1
2033,1
2034,0
2035,1
2036,0
2037,1
2038,0
2039,1
2040,0
2041,0
2042,0
2043,1
2044,1
2045,1
2046,1
2047,0
2048,1
2049,1
2050,0
2051,0
2052,1
2053,0
2054,1
2055,0
2056,0
2057,1
2058,0
2059,0
2060,1
2061,0
2062,0
2063,0
2064,0
2065,0
2066,1
2067,0
2068,1
2069,1
2070,0
2071,1
2072,0
2073,1
2074,1
2075,0
2076,0
2077,1
2078,0
2079,0
2080,1
2081,1
2082,1
2083,1
2084,1
2085,0
2086,1
2087,1
2088,0
2089,0
2090,1
2091,1
2092,0
2093,0
2094,0
2095,1
2096,0
2097,0
2098,1
2099,1
2100,1
2101,0
2102,0
2103,0
2104,1
2105,0
2106,0
2107,0
2108,0
2109,1
2110,1
2111,1
2112,1
2113,0
2114,0
2115,0
2116,1
2117,0
2118,1
2119,0
2120,0
2121,0
2122,1
2123,1
2124,1
2125,1
2126,1
2127,1
2128,1
2129,0
2130,1
2131,1
2132,1
2133,0
2134,1
2135,1
2136,0
2137,1
2138,0
2139,0
2140,0
2141,1
2142,1
2143,0
2144,1
2145,1
2146,1
2147,1
2148,1
2149,1
2150,0
2151,0
2152,0
2153,1
2154,0
2155,0
2156,1
2157,1
2158,0
2159,0
2160,1
2161,0
2162,0
2163,1
2164,0
2165,0
2166,1
2167,1
2168,1
2169,0
2170,0
2171,0
2172,0
2173,0
2174,1
2175,0
2176,1
2177,0
2178,0
2179,1
2180,0
2181,0
2182,1
2183,1
2184,1
2185,1
2186,0
2187,1
2188,0
2189,0
2190,1
2191,0
2192,0
2193,1
2194,1
2195,1
2196,1
2197,0
2198,0
2199,1
2200,0
2201,1
2202,0
2203,1
2204,0
2205,1
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,1
2213,1
2214,1
2215,1
2216,1
2217,0
2218,0
2219,1
2220,0
2221,0
2222,0
2223,1
2224,0
2225,0
2226,1
2227,1
2228,1
2229,1
2230,0
2231,1
2232,1
2233,0
2234,1
2235,1
2236,0
2237,0
2238,1
2239,0
2240,0
2241,1
2242,0
2243,1
2244,0
2245,1
2246,0
2247,1
2248,1
2249,1
2250,1
2251,0
2252,1
2253,0
2254,0
2255,0
2256,1
2257,0
2258,0
2259,0
2260,0
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,0
2268,0
2269,0
2270,0
2271,1
2272,1
2273,1
2274,0
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,0
2282,0
2283,0
2284,1
2285,0
2286,0
2287,0
2288,1
2289,0
2290,1
2291,1
2292,0
2293,1
2294,1
2295,0
2296,1
2297,0
2298,0
2299,0
2300,0
2301,0
2302,1
2303,1
2304,0
2305,0
2306,0
2307,1
2308,1
2309,1
2310,0
2311,1
2312,0
2313,0
2314,0
2315,0
2316,1
2317,0
2318,1
2319,1
2320,1
2321,1
2322,1
2323,1
2324,1
2325,1
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,1
2333,1
2334,0
2335,1
2336,0
2337,1
2338,1
2339,1
2340,1
2341,0
2342,0
2343,0
2344,1
2345,1
2346,0
2347,1
2348,0
2349,0
2350,0
2351,1
2352,1
2353,1
2354,0
2355,1
2356,0
2357,1
2358,0
2359,1
2360,1
2361,1
2362,0
2363,0
2364,1
2365,1
2366,0
2367,1
2368,0
2369,0
2370,0
2371,0
2372,1
2373,0
2374,0
2375,1
2376,0
2377,0
2378,1
2379,0
2380,1
2381,0
2382,0
2383,0
2384,1
2385,0
2386,1
2387,1
2388,1
2389,1
2390,0
2391,0
2392,1
2393,0
2394,0
2395,1
2396,1
2397,0
2398,0
2399,1
2400,1
2401,1
2402,0
2403,1
2404,1
2405,1
2406,0
2407,1
2408,1
2409,0
2410,0
2411,1
2412,1
2413,1
2414,1
2415,0
2416,1
2417,0
2418,1
2419,0
2420,0
2421,1
2422,1
2423,0
2424,0
2425,1
2426,0
2427,0
2428,1
2429,0
2430,0
2431,1
2432,0
2433,1
2434,0
2435,1
2436,1
2437,1
2438,1
2439,0
2440,1
2441,0
2442,0
2443,0
2444,1
2445,0
2446,1
2447,1
2448,0
2449,0
2450,0
2451,0
2452,1
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,1
2461,0
2462,1
2463,0
2464,0
2465,0
2466,1
2467,0
2468,1
2469,1
2470,0
2471,0
2472,1
2473,0
2474,1
2475,0
2476,0
2477,1
2478,1
2479,0
2480,1
2481,0
2482,1
2483,0
2484,0
2485,1
2486,1
2487,1
2488,0
2489,1
2490,1
2491,0
2492,0
2493,1
2494,1
2495,1
2496,1
2497,1
2498,0
2499,0
2500,1
2501,1
2502,0
2503,1
2504,0
2505,0
2506,1
2507,1
2508,0
2509,1
2510,1
2511,0
2512,1
2513,0
2514,1
2515,0
2516,1
2517,1
2518,1
2519,0
2520,1
2521,1
2522,1
2523,0
2524,0
2525,0
2526,1
2527,0
2528,1
2529,0
2530,1
2531,1
2532,0
2533,1
2534,1
2535,0
2536,0
2537,1
2538,0
2539,1
2540,1
2541,0
2542,0
2543,0
2544,0
2545,1
2546,0
2547,1
2548,0
2549,0
2550,1
2551,0
2552,0
2553,1
2554,1
2555,0
2556,0
2557,1
2558,1
2559,1
2560,0
2561,1
2562,0
2563,1
2564,0
2565,1
2566,0
2567,0
2568,0
2569,1
2570,1
2571,1
2572,0
2573,0
2574,1
2575,1
2576,1
2577,0
2578,0
2579,1
2580,1
2581,0
2582,0
2583,1
2584,1
2585,1
2586,0
2587,1
2588,0
2589,1
2590,0
2591,1
2592,0
2593,1
2594,1
2595,1
2596,0
2597,1
2598,0
2599,0
2600,0
2601,0
2602,0
2603,1
2604,1
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,1
2613,1
2614,1
2615,1
2616,0
2617,0
2618,0
2619,0
2620,1
2621,1
2622,1
2623,0
2624,1
2625,0
2626,1
2627,0
2628,1
2629,1
2630,0
2631,1
2632,1
2633,0
2634,0
2635,0
2636,1
2637,0
2638,1
2639,0
2640,1
2641,1
2642,0
2643,0
2644,0
2645,1
2646,0
2647,0
2648,0
2649,1
2650,1
2651,0
2652,1
2653,0
2654,0
2655,0
2656,0
2657,1
2658,0
2659,0
2660,1
2661,0
2662,0
2663,1
2664,0
2665,0
2666,1
2667,0
2668,1
2669,0
2670,1
2671,0
2672,1
2673,1
2674,1
2675,1
2676,1
2677,1
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,1
2686,0
2687,1
2688,1
2689,0
2690,1
2691,1
2692,1
2693,0
2694,0
2695,1
2696,0
2697,1
2698,0
2699,1
2700,1
2701,1
2702,0
2703,1
2704,1
2705,0
2706,1
2707,1
2708,0
2709,1
2710,1
2711,1
2712,1
2713,0
2714,1
2715,0
2716,0
2717,0
2718,1
2719,1
2720,0
2721,0
2722,1
2723,0
2724,1
2725,0
2726,1
2727,1
2728,1
2729,1
2730,0
2731,1
2732,1
2733,1
2734,0
2735,0
2736,1
2737,0
2738,0
2739,1
2740,0
2741,1
2742,0
2743,1
2744,0
2745,1
2746,1
2747,1
2748,0
2749,1
2750,1
2751,0
2752,0
2753,1
2754,0
2755,0
2756,1
2757,0
2758,0
2759,1
2760,1
2761,0
2762,1
2763,0
2764,1
2765,0
2766,0
2767,1
2768,1
2769,0
2770,1
2771,0
2772,0
2773,0
2774,0
2775,0
2776,1
2777,1
2778,0
2779,0
2780,1
2781,1
2782,1
2783,1
2784,1
2785,0
2786,1
2787,0
2788,0
2789,1
2790,1
2791,1
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,1
2799,0
2800,0
2801,1
2802,0
2803,0
2804,1
2805,1
2806,1
2807,1
2808,1
2809,0
2810,1
2811,0
2812,1
2813,0
2814,1
2815,1
2816,0
2817,0
2818,0
2819,0
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,0
2827,1
2828,0
2829,1
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,1
2840,0
2841,1
2842,0
2843,1
2844,1
2845,1
2846,0
2847,1
2848,0
2849,0
2850,1
2851,1
2852,0
2853,0
2854,0
2855,1
2856,0
2857,1
2858,0
2859,0
2860,1
2861,1
2862,0
2863,1
2864,0
2865,1
2866,1
2867,1
2868,1
2869,0
2870,0
2871,0
2872,0
2873,1
2874,0
2875,1
2876,1
2877,0
2878,1
2879,0
2880,0
2881,1
2882,1
2883,0
2884,0
2885,0
2886,0
2887,0
2888,1
2889,1
2890,1
2891,0
2892,1
2893,0
2894,0
2895,0
2896,0
2897,1
2898,0
2899,1
2900,0
2901,1
2902,1
2903,1
2904,0
2905,1
2906,1
2907,0
2908,1
2909,0
2910,0
2911,0
2912,0
2913,0
2914,1
2915,0
2916,1
2917,1
2918,0
2919,1
2920,0
2921,1
2922,0
2923,1
2924,1
2925,0
2926,0
2927,0
2928,1
2929,0
2930,1
2931,0
2932,0
2933,0
2934,1
2935,0
2936,0
2937,0
2938,1
2939,0
2940,0
2941,0
2942,1
2943,0
2944,0
2945,0
2946,0
2947,1
2948,1
2949,0
2950,1
2951,0
2952,1
2953,1
2954,0
2955,1
2956,1
2957,1
2958,0
2959,0
2960,0
2961,0
2962,0
2963,1
2964,0
2965,1
2966,1
2967,1
2968,1
2969,1
2970,1
2971,0
2972,1
2973,0
2974,0
2975,0
2976,1
2977,1
2978,1
2979,1
2980,1
2981,0
2982,0
2983,1
2984,0
2985,0
2986,0
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,0
2995,0
